qcp_001,qcp_002,qcp_003,qcp_004,qcp_005,qcp_006,qcp_007,qcp_008,qcp_009,qcp_010,qcp_011,qcp_012,qcp_013,qcp_014,qcp_015,qcp_016,qcp_017,qcp_018,qcp_019,qcp_020,qcp_021,qcp_022,qcp_023,qcp_024,qcp_025,qcp_026,qcp_027,qcp_028,qcp_029,qcp_030,qcp_031,qcp_032,qcp_033,qcp_034,qcp_035,qcp_036,qcp_037,qcp_038,qcp_039,qcp_040,qcp_041,qcp_042,qcp_043,qcp_044,qcp_045,qcp_046,qcp_047,qcp_048,qcp_049,qcp_050,qcp_051,qcp_052,qcp_053,qcp_054,qcp_055,qcp_056,qcp_057,qcp_058,qcp_059,qcp_060,qcp_061,qcp_062,qcp_063,qcp_064,qcp_065,qcp_066,qcp_067,qcp_068,qcp_069,qcp_070,qcp_071,qcp_072,qcp_073,qcp_074,qcp_075,qcp_076,qcp_077,qcp_078,qcp_079,qcp_080,qcp_081,qcp_082,qcp_083,qcp_084,qcp_085,qcp_086,qcp_087,qcp_088,qcp_089,qcp_090,qcp_091,qcp_092,qcp_093,qcp_094,qcp_095,qcp_096,qcp_097,qcp_098,qcp_099,qcp_100,qcp_101,qcp_102,qcp_103,qcp_104,qcp_105,qcp_106,qcp_107,qcp_108,qcp_109,qcp_110,qcp_111,qcp_112,qcp_113,qcp_114,qcp_115,qcp_116,qcp_117,qcp_118,qcp_119,qcp_120,qcp_121,qcp_122,qcp_123,qcp_124,qcp_125,qcp_126,qcp_127,qcp_128,qcp_129,qcp_130,qcp_131,qcp_132,qcp_133,qcp_134,qcp_135,qcp_136,qcp_137,qcp_138,qcp_139,qcp_140,qcp_141,qcp_142,qcp_143,qcp_144,qcp_145,qcp_146,qcp_147,qcp_148,qcp_149,qcp_150,qcp_151,qcp_152,qcp_153,qcp_154,qcp_155,qcp_156,qcp_157,qcp_158,qcp_159,qcp_160,qcp_161,qcp_162,qcp_163,qcp_164,qcp_165,qcp_166,qcp_167,qcp_168,qcp_169,qcp_170,qcp_171,qcp_172,qcp_173,qcp_174,qcp_175,qcp_176,qcp_177,qcp_178,prediction,actual
0.002325962,-0.00018564095,0.0,0.0,0.0,0.0,0.0,-0.0012042854,0.0,0.0012800023,0.0,0.00028797178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00089792884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003837576,0.0,-0.0022832756,0.0,0.0,0.0024334001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001865376,0.0,0.0,0.0,0.00097043416,0.0,0.0,0.0,0.0,-0.025232654,0.0,0.0,0.0,0.0,0.0,0.0003176419,0.0061868574,0.0,0.0,0.0,0.0,0.0,-0.0020285838,0.0,0.0,0.0,0.0,0.0,-0.00063473743,0.0,0.0,0.0,0.0,0.0,0.0014487694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00049080444,0.0,0.0,0.0,0.0,0.0,0.0013517691,0.0,0.0069887075,0.0,0.0,-0.03242566,-0.0028703648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801747,0.0,-0.00068881933,-0.0054593934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018755894,0.0,0.0,0.0,-0.011535506,0.0,0.0,0.29524976,0.0
0.0053053205,-0.00059347774,0.0,0.0,0.0,0.0,0.0,-0.00064039824,0.0,-0.008904653,0.0,-0.00527647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009014755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003958188,0.0,-0.0007206944,0.0,0.0,-0.03447348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00717228,0.0,0.0,0.0,0.00054544024,0.0,0.0,0.0,0.0,0.00050434173,0.0,0.0,0.0,0.0,0.0,0.00028549368,0.0020412307,0.0,0.0,0.0,0.0,0.0,0.001104617,0.0,0.0,0.0,0.0,0.0,-0.00036145834,0.0,0.0,0.0,0.0,0.0,-0.005854992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037893583,0.0,0.0,0.0,0.0,0.0,0.0011578036,0.0,-0.025725195,0.0,0.0,0.0026905574,-0.00046401884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001532328,0.0,-0.0073291603,-0.0003224664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018170208,0.0,0.0,0.0,-0.013914504,0.0,0.0,0.23720181,1.0
0.0035736533,-0.00018564095,0.0,0.0,0.0,0.0,0.0,0.012261035,0.0,0.0372646,0.0,0.00028797178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056896564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024295447,0.0,0.0014134336,0.0,0.0,0.0036518476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037651546,0.0,0.0,0.0,0.0005164696,0.0,0.0,0.0,0.0,0.00067885185,0.0,0.0,0.0,0.0,0.0,0.00041771802,-0.020808073,0.0,0.0,0.0,0.0,0.0,0.04186086,0.0,0.0,0.0,0.0,0.0,-0.0016613216,0.0,0.0,0.0,0.0,0.0,0.00094350503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00049080444,0.0,0.0,0.0,0.0,0.0,-0.0073907133,0.0,0.0047169053,0.0,0.0,0.0011331737,-0.004067907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018029249,0.0,-0.00068881933,-0.002976556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024529418,0.0,0.0,0.0,-0.012502795,0.0,0.0,0.32473493,0.0
-0.004480936,-0.0005126418,0.0,0.0,0.0,0.0,0.0,0.00050693215,0.0,-0.011360252,0.0,0.00018291186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018322592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082073256,0.0,-0.00048023203,0.0,0.0,-0.0033633397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002992929,0.0,0.0,0.0,0.001057412,0.0,0.0,0.0,0.0,-0.0016631235,0.0,0.0,0.0,0.0,0.0,0.00021955928,-0.064423144,0.0,0.0,0.0,0.0,0.0,-0.0034371342,0.0,0.0,0.0,0.0,0.0,-0.00712193,0.0,0.0,0.0,0.0,0.0,-0.0015851336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005936178,0.0,0.0,0.0,0.0,0.0,-0.0036537307,0.0,0.007548125,0.0,0.0,0.0043395734,-0.0027083338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026262305,0.0,-0.00084254786,0.0008561373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013097369,0.0,0.0,0.0,-0.007161463,0.0,0.0,0.37869063,0.0
0.0022328203,-0.00018564095,0.0,0.0,0.0,0.0,0.0,-0.0036463272,0.0,-0.02844696,0.0,-0.0020332136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0084695015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009324403,0.0,-0.00065685436,0.0,0.0,-0.0047721523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017063787,0.0,0.0,0.0,0.0008853866,0.0,0.0,0.0,0.0,-0.0006446778,0.0,0.0,0.0,0.0,0.0,0.000368529,0.0027884392,0.0,0.0,0.0,0.0,0.0,-0.008068884,0.0,0.0,0.0,0.0,0.0,-0.000322905,0.0,0.0,0.0,0.0,0.0,0.0013524202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093455415,0.0,0.0,0.0,0.0,0.0,-0.01336883,0.0,0.006694755,0.0,0.0,0.0054604984,-0.015846178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009889496,0.0,-0.0014052948,-0.0009802334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023647398,0.0,0.0,0.0,-0.020006321,0.0,0.0,0.18574458,0.0
0.0017223001,-0.00018564095,0.0,0.0,0.0,0.0,0.0,0.0012468917,0.0,0.026327558,0.0,0.00019873172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002004133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044186516,0.0,-0.00065685436,0.0,0.0,-0.004215654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040377333,0.0,0.0,0.0,-0.009775156,0.0,0.0,0.0,0.0,-0.0006446778,0.0,0.0,0.0,0.0,0.0,0.0018861255,0.0019143361,0.0,0.0,0.0,0.0,0.0,0.005168647,0.0,0.0,0.0,0.0,0.0,-0.000322905,0.0,0.0,0.0,0.0,0.0,0.004937339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093455415,0.0,0.0,0.0,0.0,0.0,0.0109802345,0.0,0.018463232,0.0,0.0,0.003377202,-0.0010188452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009889496,0.0,-0.0014052948,0.00093238335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013157883,0.0,0.0,0.0,0.00013259402,0.0,0.0,0.47820085,0.0
0.0021910586,-0.00018564095,0.0,0.0,0.0,0.0,0.0,-0.00090368197,0.0,0.009452577,0.0,0.00027695112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003308233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060536293,0.0,-0.00065685436,0.0,0.0,-0.0057760505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040377333,0.0,0.0,0.0,0.0008853866,0.0,0.0,0.0,0.0,-0.0006446778,0.0,0.0,0.0,0.0,0.0,0.0018861255,0.0026815801,0.0,0.0,0.0,0.0,0.0,-0.0014896377,0.0,0.0,0.0,0.0,0.0,-0.000322905,0.0,0.0,0.0,0.0,0.0,-0.0013892627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058055075,0.0,0.0,0.0,0.0,0.0,0.009676134,0.0,0.016056677,0.0,0.0,0.005204306,-0.0020282157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009889496,0.0,-0.0024586422,0.0013033542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013157883,0.0,0.0,0.0,0.020068951,0.0,0.0,0.21975791,1.0
0.002747853,-0.00018564095,0.0,0.0,0.0,0.0,0.0,-0.00090368197,0.0,0.022061786,0.0,-0.0032548124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013463399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002974962,0.0,-0.00065685436,0.0,0.0,0.003125614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037651546,0.0,0.0,0.0,0.0008853866,0.0,0.0,0.0,0.0,-0.0006446778,0.0,0.0,0.0,0.0,0.0,0.0024467134,0.0026815801,0.0,0.0,0.0,0.0,0.0,-0.0014896377,0.0,0.0,0.0,0.0,0.0,-0.000322905,0.0,0.0,0.0,0.0,0.0,-0.0013892627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00049080444,0.0,0.0,0.0,0.0,0.0,0.010899487,0.0,0.011589353,0.0,0.0,0.005204306,-0.0020282157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009889496,0.0,-0.00068881933,-0.00073248014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013648662,0.0,0.0,0.0,0.024535937,0.0,0.0,0.508206,0.0
0.001643673,-0.00018564095,0.0,0.0,0.0,0.0,0.0,-0.00047079078,0.0,-0.023533136,0.0,0.00019873172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009818572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037395614,0.0,-0.00132788,0.0,0.0,-0.004215654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040377333,0.0,0.0,0.0,0.0010019778,0.0,0.0,0.0,0.0,0.0007553407,0.0,0.0,0.0,0.0,0.0,0.00048274582,-0.003803644,0.0,0.0,0.0,0.0,0.0,-0.00071351556,0.0,0.0,0.0,0.0,0.0,0.005233601,0.0,0.0,0.0,0.0,0.0,-0.021196745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093455415,0.0,0.0,0.0,0.0,0.0,0.0024513793,0.0,0.008518042,0.0,0.0,0.004717104,-0.00081545894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028998791,0.0,-0.0014052948,0.00093238335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031567083,0.0,0.0,0.0,-0.04510674,0.0,0.0,0.5683595,1.0
-0.0024405045,0.005673619,0.0,0.0,0.0,0.0,0.0,0.00038039606,0.0,-0.019418277,0.0,0.00014749842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012836847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009186367,0.0,-0.00065685436,0.0,0.0,0.00091463944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009041742,0.0,0.0,0.0,0.0008853866,0.0,0.0,0.0,0.0,0.00046927406,0.0,0.0,0.0,0.0,0.0,0.00067876023,0.002714754,0.0,0.0,0.0,0.0,0.0,-0.002423259,0.0,0.0,0.0,0.0,0.0,-0.000322905,0.0,0.0,0.0,0.0,0.0,-0.0013892627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00062464946,0.0,0.0,0.0,0.0,0.0,-0.050053574,0.0,0.0020557952,0.0,0.0,0.004800893,-0.001526776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013923624,0.0,0.0009319831,-0.00201934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044890083,0.0,0.0,0.0,0.009310591,0.0,0.0,0.34908804,0.0
-0.0039426885,-0.0005126418,0.0,0.0,0.0,0.0,0.0,-0.00047079078,0.0,-0.03692197,0.0,0.00013292987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038913544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001591866,0.0,-0.0007498248,0.0,0.0,-0.002384367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005280041,0.0,0.0,0.0,0.0005674023,0.0,0.0,0.0,0.0,-0.0007141262,0.0,0.0,0.0,0.0,0.0,0.0002906361,-0.026054254,0.0,0.0,0.0,0.0,0.0,-0.00071351556,0.0,0.0,0.0,0.0,0.0,-0.00712193,0.0,0.0,0.0,0.0,0.0,-0.0062347474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005936178,0.0,0.0,0.0,0.0,0.0,-0.0034669065,0.0,0.0071841814,0.0,0.0,0.0032827915,-0.0007072554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011094302,0.0,-0.00084254786,-0.0017608068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018509467,0.0,0.0,0.0,-0.012648027,0.0,0.0,0.23922728,0.0
0.008552537,-0.00059347774,0.0,0.0,0.0,0.0,0.0,-0.00057863566,0.0,0.00436151,0.0,0.001089439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017183399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011429731,0.0,-0.00032560626,0.0,0.0,0.008346423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016648136,0.0,0.0,0.0,0.00049726065,0.0,0.0,0.0,0.0,0.0006562872,0.0,0.0,0.0,0.0,0.0,0.0006608338,0.0016560262,0.0,0.0,0.0,0.0,0.0,-0.00089013786,0.0,0.0,0.0,0.0,0.0,-0.00022556304,0.0,0.0,0.0,0.0,0.0,-0.00094114617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007842351,0.0,0.0,0.0,0.0,0.0,0.0029553664,0.0,-0.052293386,0.0,0.0,0.0014143969,-0.0010544227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021922344,0.0,-0.0035559854,-0.042611953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004366237,0.0,0.0,0.0,0.0074396096,0.0,0.0,0.19467013,0.0
-0.0035502622,-0.0005126418,0.0,0.0,0.0,0.0,0.0,-0.00047079078,0.0,-0.043726046,0.0,0.00011044618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065959356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026375377,0.0,-0.0025521605,0.0,0.0,-0.001991941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005280041,0.0,0.0,0.0,0.0005539055,0.0,0.0,0.0,0.0,-0.0017229116,0.0,0.0,0.0,0.0,0.0,0.0005644697,-0.025694143,0.0,0.0,0.0,0.0,0.0,-0.00071351556,0.0,0.0,0.0,0.0,0.0,-0.00712193,0.0,0.0,0.0,0.0,0.0,-0.0010242077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005936178,0.0,0.0,0.0,0.0,0.0,0.0022362345,0.0,0.008197646,0.0,0.0,-0.016128067,-0.0007072554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031432156,0.0,-0.00084254786,-0.0013683811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00327445,0.0,0.0,0.0,0.0070451912,0.0,0.0,0.27161536,0.0
0.0020878573,0.0020545651,0.0,0.0,0.0,0.0,0.0,0.00050693215,0.0,0.011898765,0.0,0.00028797178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006032123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044767113,0.0,-0.0006978067,0.0,0.0,0.0033671346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037651546,0.0,0.0,0.0,0.0029408445,0.0,0.0,0.0,0.0,-0.0032555996,0.0,0.0,0.0,0.0,0.0,0.0003176419,0.009842277,0.0,0.0,0.0,0.0,0.0,-0.0034371342,0.0,0.0,0.0,0.0,0.0,-0.00063473743,0.0,0.0,0.0,0.0,0.0,0.00272496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030489074,0.0,0.0,0.0,0.0,0.0,0.00080151786,0.0,0.0023120581,0.0,0.0,0.012571369,-0.0027083338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041703163,0.0,-0.0009735323,-0.002976556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018755894,0.0,0.0,0.0,-0.0077503514,0.0,0.0,0.42844418,0.0
0.019408297,-0.00059347774,0.0,0.0,0.0,0.0,0.0,-0.00035134068,0.0,-0.010210574,0.0,0.001089439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007182383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003500865,0.0,-0.0023993794,0.0,0.0,0.023989122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03360331,0.0,0.0,0.0,0.00035569628,0.0,0.0,0.0,0.0,-0.0016461669,0.0,0.0,0.0,0.0,0.0,0.00028549368,0.0015273766,0.0,0.0,0.0,0.0,0.0,-0.00051788666,0.0,0.0,0.0,0.0,0.0,-0.00036145834,0.0,0.0,0.0,0.0,0.0,-0.0026731172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007842351,0.0,0.0,0.0,0.0,0.0,0.0013410407,0.0,0.029418578,0.0,0.0,-0.008126863,-0.00055077986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002978657,0.0,-0.0035559854,-0.013674952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018170208,0.0,0.0,0.0,-0.005836032,0.0,0.0,0.25365642,1.0
